"user","text_length","contains_question_mark","contains_exclamation_mark","contains_multiple_question_marks","contains_multiple_exclamation_marks","contains_multiple_dots","contains_happy_emotes","num_of_happy_emotes","contains_sad_emotes","num_of_sad_emotes","fraction_uppercase","Positive_Score","Negative_Score","distribution_excellent","distribution_very_good","distribution_avergae","distribution_poor","distribution_terrible","gender"
"DCAficionado","1161.5","0.0","0.5","0.0","0.0","0.25","0.0","0.0","0.0","0.0","1.1451399576271817","0.7489187568426132","0.249877244234085","35.0","16.0","9.0","4.0","2.0","woman"
"DDD034","224.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3392857142857142","0.998908758163452","0.0","5.0","1.0","0.0","0.0","0.0","man"
"DIOGENIS","307.5","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.079083367333061","0.998939335346222","0.0","24.0","11.0","6.0","4.0","0.0","woman"
"DMNS1963","1099.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1838034576888083","0.9989122152328492","0.0","4.0","0.0","0.0","0.0","0.0","woman"
"Damaskinou","221.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.334841628959276","0.9989031553268432","0.0","7.0","2.0","2.0","0.0","0.0","man"
"DamianFleming","334.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.497005988023952","0.998931348323822","0.0","25.0","6.0","1.0","0.0","0.0","woman"
"Dana E","326.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2269938650306749","0.9989286065101624","0.0","4.0","5.0","0.0","0.0","0.0","man"
"DanaAlAli","429.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.097902097902098","0.9988634586334229","0.0","21.0","3.0","1.0","0.0","0.0","man"
"DanaS97","256.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.515625","0.998916506767273","0.0","36.0","3.0","1.0","2.0","0.0","woman"
"Dani E","228.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8771929824561403","0.9989303946495056","0.0","5.0","0.0","0.0","1.0","1.0","man"
"Danitdoula","660.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5151515151515151","0.9989381432533264","0.0","4.0","0.0","0.0","0.0","0.0","woman"
"Dare888","210.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4285714285714286","0.9988693594932556","0.0","1.0","4.0","2.0","0.0","0.0","man"
"Darren S","1905.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.627296587926509","0.99893981218338","0.0","13.0","1.0","0.0","0.0","0.0","woman"
"Davetripa","604.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8211920529801324","0.998930037021637","0.0","7.0","4.0","0.0","0.0","0.0","woman"
"David H","911.6666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3347639502400908","0.998917043209076","0.0","5.0","19.0","6.0","2.0","1.0","man"
"David M","855.6666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.297486577973775","0.9989076852798462","0.0","7.0","0.0","0.0","0.0","0.0","man"
"David P","560.3333333333334","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6964247200616445","0.9989153742790222","0.0","8.0","14.0","3.0","2.0","0.0","woman"
"DavidFBristol","220.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.636363636363636","0.9965051412582396","0.0","153.0","108.0","25.0","6.0","2.0","man"
"Davidvero5","205.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4634146341463417","0.9988691210746764","0.0","2.0","1.0","0.0","0.0","0.0","man"
"Dean W","508.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.574803149606299","0.998898148536682","0.0","132.0","57.0","9.0","1.0","0.0","man"
"Debalarr","215.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3953488372093024","0.9975136518478394","0.0","7.0","0.0","2.0","0.0","0.0","man"
"Debbi76","1336.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2724550898203593","0.9989349246025084","0.0","35.0","2.0","0.0","0.0","0.0","woman"
"Debbie A","730.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.054794520547945","0.9989306330680848","0.0","4.0","0.0","0.0","0.0","0.0","woman"
"DebiN219","698.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.4326647564469914","0.9989303946495056","0.0","68.0","43.0","30.0","12.0","19.0","man"
"Debra P","214.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2710280373831773","0.998934805393219","0.0","7.0","0.0","0.0","1.0","1.0","man"
"Deenz22","267.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9962546816479403","0.9989325404167176","0.0","7.0","2.0","0.0","0.0","1.0","man"
"Dejan M","573.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5706806282722512","0.9989400506019592","0.0","6.0","4.0","0.0","0.0","0.0","woman"
"DejanK52","281.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.135231316725979","0.9988370537757874","0.0","7.0","3.0","0.0","1.0","0.0","man"
"Demos A","846.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.7092198581560284","0.0","0.9991374015808104","1.0","0.0","1.0","1.0","0.0","man"
"DemosA23","337.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7804154302670625","0.0","0.980634331703186","4.0","5.0","4.0","1.0","0.0","man"
"Denilson G","304.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.302631578947368","0.0","0.9994801878929138","1.0","7.0","3.0","1.0","0.0","man"
"DenitsaSofia","1543.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0738820479585223","0.0","0.998561680316925","60.0","74.0","48.0","12.0","1.0","man"
"DesertRose2014","310.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.258064516129032","0.9987510442733764","0.0","7.0","16.0","12.0","11.0","3.0","man"
"Desislava D","278.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7985611510791366","0.9989299178123474","0.0","61.0","12.0","0.0","2.0","1.0","woman"
"Desislava_Todorova","248.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0161290322580645","0.9988969564437866","0.0","9.0","6.0","1.0","1.0","2.0","man"
"Despoina B","654.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6819571865443423","0.9989343285560608","0.0","8.0","4.0","1.0","0.0","0.0","woman"
"Despoina C","341.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.466275659824047","0.998933494091034","0.0","14.0","1.0","2.0","1.0","0.0","woman"
"DessyFuentes","264.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.9989117383956908","0.0","40.0","8.0","5.0","0.0","4.0","man"
"Devin C","1549.0","0.0","0.5","0.0","0.5","0.0","0.0","0.0","0.0","0.0","1.3551461666299165","0.9988956153392792","0.0","6.0","12.0","10.0","3.0","2.0","woman"
"Deyan D","636.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","2.20125786163522","0.9989277720451356","0.0","1.0","5.0","2.0","0.0","2.0","woman"
"Dher5","263.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.520912547528517","0.9989389777183532","0.0","113.0","43.0","36.0","15.0","10.0","man"
"Dhmosp","1049.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.7159199237368925","0.0","0.9991194605827332","1.0","2.0","3.0","2.0","0.0","woman"
"DiDiFr","919.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5233949945593035","0.9989392161369324","0.0","14.0","14.0","0.0","2.0","0.0","woman"
"DiaCh","584.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.5410958904109588","0.9989235997200012","0.0","28.0","33.0","13.0","4.0","1.0","woman"
"DianaS3590","238.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.46218487394958","0.9950057864189148","0.0","0.0","1.0","0.0","3.0","0.0","man"
"Dianastf","323.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.238390092879257","0.9989249110221864","0.0","7.0","9.0","1.0","0.0","1.0","woman"
"DiandChris","417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9184652278177456","0.99890398979187","0.0","21.0","7.0","1.0","1.0","1.0","woman"
"DianeM32","1226.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1207177814029365","0.99892395734787","0.0","33.0","5.0","1.0","1.0","0.0","woman"
"Dianne L","227.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0837004405286343","0.998938262462616","0.0","4.0","0.0","0.0","0.0","0.0","woman"
"Diarase","460.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.391304347826087","0.9989118576049804","0.0","27.0","21.0","10.0","2.0","0.0","woman"
"Didi N","307.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.3257328990228013","0.9986866116523744","0.0","10.0","4.0","0.0","1.0","2.0","man"
"Digba","756.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1164021164021163","0.998918890953064","0.0","22.0","7.0","4.0","2.0","0.0","woman"
"Dikla_Lev","877.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.508551881413911","0.9989122152328492","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"DimiGR","205.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.951219512195122","0.9989049434661864","0.0","13.0","2.0","1.0","0.0","0.0","man"
"Dimi_Lou","670.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.6417910447761193","0.0","0.9994850158691406","2.0","3.0","1.0","0.0","0.0","man"
"Dimitakis","392.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0408163265306123","0.9986867308616638","0.0","3.0","0.0","0.0","0.0","0.0","man"
"DimitraP147","687.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.61226318484383","0.499451994895935","0.4997296631336212","9.0","0.0","0.0","1.0","0.0","man"
"DimitriosT955","742.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8867924528301887","0.9988916516304016","0.0","33.0","4.0","0.0","1.0","1.0","woman"
"Dimitris C","229.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7467248908296942","0.99893718957901","0.0","3.0","0.0","0.0","0.0","1.0","man"
"DinkoL","747.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4725568942436411","0.9988303780555724","0.0","2.0","1.0","0.0","0.0","1.0","man"
"Dino W","202.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.99009900990099","0.9988877177238464","0.0","319.0","134.0","73.0","54.0","25.0","man"
"Dior47","467.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.284796573875803","0.998934805393219","0.0","11.0","0.0","0.0","0.0","1.0","woman"
"Dirckfando","754.5","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","1.9491748096807184","0.4994460046291351","0.4996328055858612","5.0","33.0","18.0","8.0","0.0","man"
"DivaGina","678.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0324483775811208","0.998921275138855","0.0","6.0","15.0","12.0","7.0","2.0","man"
"Divaboy","304.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.631578947368421","0.9988960027694702","0.0","12.0","10.0","6.0","2.0","0.0","man"
"Divizija","472.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4830508474576272","0.0","0.9995014667510986","21.0","2.0","1.0","0.0","4.0","man"
"DjDejan","315.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7162471395881005","0.9988342225551604","0.0","4.0","3.0","1.0","1.0","0.0","man"
"DjMalcha","526.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9011406844106464","0.9988059997558594","0.0","12.0","2.0","1.0","2.0","1.0","man"
"Dmitry F","299.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.341137123745819","0.998930275440216","0.0","10.0","0.0","0.0","0.0","0.0","man"
"Dodeeeee","689.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4513788098693758","0.9989318251609802","0.0","3.0","0.0","0.0","0.0","0.0","man"
"Dombo13","508.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.968503937007874","0.9987842440605164","0.0","37.0","23.0","4.0","2.0","1.0","man"
"Dominic F","556.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4388489208633095","0.9988150596618652","0.0","8.0","2.0","0.0","1.0","0.0","man"
"Dominique V","892.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.905829596412556","0.9989315867424012","0.0","5.0","0.0","0.0","0.0","0.0","woman"
"DominiqueG75","297.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0202020202020203","0.9988833069801332","0.0","7.0","1.0","0.0","3.0","3.0","man"
"DominiqueP719","249.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.009198741224885","0.9989315867424012","0.0","87.0","20.0","5.0","0.0","4.0","man"
"Don W","661.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.118003025718608","0.9989120960235596","0.0","3.0","0.0","0.0","0.0","0.0","man"
"Donal K","243.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.646090534979424","0.9989129304885864","0.0","1.0","2.0","0.0","0.0","0.0","man"
"Donnamullen","883.5","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.7486622432892118","0.9989210069179536","0.0","23.0","28.0","10.0","2.0","9.0","man"
"Dora Z","215.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8604651162790693","0.9922290444374084","0.0","3.0","2.0","0.0","0.0","0.0","man"
"Dori L","210.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9047619047619049","0.9989240765571594","0.0","3.0","0.0","0.0","0.0","0.0","man"
"Dorita-78","325.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.076923076923077","0.9988252520561218","0.0","6.0","6.0","0.0","0.0","0.0","man"
"Dotty_P87","1268.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8675078864353312","0.9986740350723268","0.0","8.0","4.0","2.0","0.0","0.0","woman"
"Douglas B","277.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.527075812274368","0.9989349246025084","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"Dougy_Lyell","505.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7920792079207921","0.9989328980445862","0.0","20.0","2.0","0.0","1.0","0.0","woman"
"DrEddie85","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.996109426021576","0.0","4.0","1.0","0.0","0.0","0.0","man"
"Dragan J","759.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7127799736495388","0.9989328980445862","0.0","30.0","12.0","3.0","5.0","2.0","woman"
"Dragan M","355.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.535211267605634","0.9988886713981628","0.0","48.0","45.0","31.0","20.0","8.0","man"
"Dsousouras","256.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.34375","0.9989315867424012","0.0","7.0","3.0","1.0","0.0","0.0","woman"
"DusanI3","501.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1976047904191618","0.9989092350006104","0.0","3.0","1.0","0.0","0.0","0.0","man"
"DushiTera","713.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.402524544179523","0.9989356398582458","0.0","1.0","2.0","0.0","0.0","0.0","woman"
"Duygu B","379.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.997148334980011","3.0","3.0","1.0","0.0","0.0","man"
"E1564XRdianec","1624.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0320197044334973","0.9989368319511414","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"E41PZjoanw","249.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.409638554216868","0.998908519744873","0.0","7.0","1.0","0.0","0.0","0.0","man"
"E6407ZWjohnc","631.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.060221870047544","0.9989352822303772","0.0","5.0","1.0","0.0","0.0","0.0","woman"
"EBNY17","386.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0362694300518136","0.9989011287689208","0.0","11.0","10.0","3.0","3.0","1.0","man"
"EKC_LA_CA","2492.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.173354735152488","0.9989368319511414","0.0","51.0","3.0","1.0","1.0","2.0","woman"
"ELENI K","769.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9102730819245772","0.9988553524017334","0.0","20.0","50.0","7.0","1.0","0.0","man"
"ELVIS K","244.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.459016393442623","0.0","0.9995094537734984","11.0","4.0","4.0","4.0","6.0","man"
"EQ5","1166.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.972555746140652","0.0","0.9974195957183838","9.0","0.0","1.0","2.0","1.0","man"
"ERATO K","632.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5822784810126582","0.9989369511604308","0.0","4.0","0.0","0.0","1.0","0.0","woman"
"EZRA007","878.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8223234624145783","0.9985390901565552","0.0","2.0","2.0","2.0","0.0","1.0","man"
"Ece K","715.5","0.0","0.5","0.0","0.5","1.0","0.0","0.0","0.0","0.0","1.8996600452483328","0.9978684484958648","0.0","6.0","6.0","3.0","0.0","0.0","man"
"Ed B","1143.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.012248468941382","0.9989216327667236","0.0","15.0","5.0","5.0","3.0","1.0","woman"
"Ed-the-traveller","1572.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1450381679389312","0.9989020824432372","0.0","16.0","11.0","6.0","2.0","7.0","man"
"Edlin S","205.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.975609756097561","0.9989363551139832","0.0","14.0","2.0","2.0","1.0","0.0","woman"
"Edo M","295.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.694915254237288","0.9989238381385804","0.0","2.0","0.0","0.0","0.0","1.0","man"
"Eduard H","233.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.145922746781116","0.998865008354187","0.0","5.0","0.0","0.0","0.0","0.0","man"
"Egesta F","355.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","2.7885223714452745","0.9989352822303772","0.0","15.0","1.0","0.0","0.0","1.0","woman"
"Ehudco","411.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.70316301703163","0.998936116695404","0.0","7.0","1.0","1.0","1.0","0.0","woman"
"Eirini1972","300.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.9989299178123474","0.0","2.0","0.0","1.0","0.0","0.0","woman"
"Eitan R","346.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.023121387283237","0.9989224672317504","0.0","16.0","5.0","1.0","0.0","0.0","man"
"Eleana D","845.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.5384615384615383","0.0","0.9992691874504088","14.0","0.0","4.0","3.0","2.0","man"
"Elena K","852.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.464788732394366","0.0","0.999515414237976","1.0","1.0","0.0","0.0","2.0","woman"
"Elena S","308.0","0.0","1.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","2.334242778571738","0.9989294409751892","0.0","5.0","0.0","0.0","0.0","0.0","woman"
"Elenagrg12","589.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.528013582342954","0.99893981218338","0.0","2.0","0.0","1.0","0.0","1.0","woman"
"Eleni Z","1279.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.09460516028147","0.0","0.9995115995407104","14.0","3.0","1.0","1.0","0.0","woman"
"EleniM19","286.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7482517482517483","0.9989379048347472","0.0","3.0","0.0","0.0","0.0","0.0","man"
"Eleni_Pavlou","252.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.380952380952381","0.9989281296730042","0.0","7.0","3.0","0.0","0.0","1.0","man"
"Elenivry","354.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.694915254237288","0.9989323019981384","0.0","5.0","1.0","2.0","1.0","0.0","woman"
"Eli G","423.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2929581704157846","0.6651036739349365","0.333170731862386","42.0","51.0","25.0","18.0","2.0","man"
"Eli619","634.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.7350157728706623","0.9983293414115906","0.0","57.0","11.0","8.0","2.0","1.0","woman"
"Eli_George_13","631.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.109350237717908","0.998920202255249","0.0","60.0","61.0","17.0","2.0","1.0","man"
"Elie N","1014.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7751479289940828","0.9988918900489808","0.0","3.0","2.0","0.0","0.0","0.0","woman"
"Elina T","243.0","0.0","0.5","0.0","0.0","0.5","0.5","0.5","0.0","0.0","1.5213406650955748","0.4994600415229797","0.4997501373291015","19.0","5.0","5.0","3.0","0.0","man"
"ElinaChn","671.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.9374068554396424","0.0","0.9995075464248656","1.0","1.0","1.0","1.0","0.0","woman"
"Elizabeth C","247.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.214574898785425","0.9989262223243712","0.0","18.0","3.0","2.0","1.0","3.0","man"
"EllaHellas","450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.555555555555556","0.9989069700241088","0.0","4.0","0.0","0.0","0.0","0.0","man"
"Ellh C","482.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0746887966804977","0.0","0.9995073080062866","57.0","27.0","8.0","10.0","24.0","man"
"Elma_Tsarajevo16","540.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.851851851851852","0.0","0.9995126724243164","22.0","5.0","0.0","0.0","2.0","man"
"Elsi T","238.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.941176470588235","0.9989105463027954","0.0","7.0","2.0","1.0","0.0","1.0","man"
"Elza22","416.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.201923076923077","0.99893456697464","0.0","2.0","1.0","0.0","0.0","0.0","woman"
"EmanuilK3","493.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.434077079107505","0.9985787868499756","0.0","3.0","3.0","0.0","1.0","0.0","woman"
"EmilDAtanassov","476.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4705882352941175","0.9989128112792968","0.0","29.0","1.0","1.0","2.0","1.0","woman"
"Emily F","781.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","3.329065300896287","0.9989249110221864","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"EmirC105","222.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2522522522522523","0.0","0.999492883682251","8.0","2.0","4.0","4.0","1.0","man"
"Emmanouil V","455.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.417582417582418","0.9989323019981384","0.0","2.0","2.0","0.0","1.0","0.0","woman"
"Eptakomi","395.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0253164556962027","0.9988470077514648","0.0","3.0","0.0","0.0","0.0","0.0","man"
"Eran G","1356.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1799410029498525","0.0","0.9992399215698242","5.0","17.0","4.0","1.0","0.0","woman"
"Erfahrung-der-Welt","822.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5815085158150852","0.998927891254425","0.0","6.0","1.0","0.0","0.0","0.0","woman"
"Erfrank61","390.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7948717948717947","0.998885691165924","0.0","5.0","0.0","0.0","0.0","0.0","man"
"Eric M","1330.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2781954887218046","0.9989120960235596","0.0","18.0","11.0","2.0","1.0","0.0","woman"
"Erika G","1715.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.282798833819242","0.9989269375801086","0.0","20.0","8.0","4.0","1.0","0.0","woman"
"Erion S","664.5","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","2.1066406916116764","0.9989114999771118","0.0","56.0","46.0","10.0","6.0","0.0","man"
"Ermanus","1717.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6307513104251603","0.0","0.99950909614563","1.0","0.0","2.0","1.0","7.0","man"
"Ermina T","1114.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.154398563734291","0.9988939166069032","0.0","1.0","0.0","2.0","1.0","0.0","woman"
"EugeniaInTheWorld","319.3333333333333","0.0","0.6666666666666666","0.0","0.3333333333333333","1.0","0.0","0.0","0.0","0.0","1.974804994442488","0.6659515500068665","0.3331683874130249","15.0","31.0","16.0","2.0","1.0","man"
"Eva-pip","833.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.56062424969988","0.9989352822303772","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"Evaggelia M","844.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3696682464454977","0.9988677501678468","0.0","3.0","6.0","1.0","0.0","0.0","woman"
"Evgenia365","433.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.639341071406379","0.9988962610562644","0.0","146.0","195.0","129.0","13.0","4.0","man"
